Avrora [Beta 1.7.117] - (c) 2003-2007 UCLA Compilers Group

Loading ../bin/aot.elf...OK
=={ Simulation events }=======================================================
Node          Time   Event
------------------------------------------------------------------------------
   0          2473  [avrora.c-print] 1 0000
   0       1680805  [avrora.c-print] 11      emit | [I32.ADD]
   0       1684287  [avrora.c-print] 11      emit | pop32 to R22.
   0       1688008  [avrora.c-print] 11      emit | pop32 to R18.
   0       1693005  [avrora.c-print] 11      emit | add32 R22. = R22. + R18.
   0       1695979  [avrora.c-print] 11      emit | push32
   0       1698977  [avrora.c-print] 11      emit | s: 1
   0       1703926  [avrora.c-print] 11      emit | [I32.CONST 255]
   0       1708363  [avrora.c-print] 11      emit | load 255 to R22.
   0       1711329  [avrora.c-print] 11      emit | push32
   0       1714327  [avrora.c-print] 11      emit | s: 2
   0       1717981  [avrora.c-print] 11      emit | [I32.(logic)]
   0       1721777  [avrora.c-print] 11      emit | s: 1
   0       1725599  [avrora.c-print] 11      emit | [END]:0x7962
   0       1728516  [avrora.c-print] 11      emit | func end
   0       1732644  [avrora.c-print] 11      emit | pop32 for result 
   0       1737307  [avrora.c-print] 11      emit | deinit 12B locals
   0       1739944  [avrora.c-print] 11      emit | ret
   0       1745533  [avrora.c-print] 11      emit | push/pop optimized
   0       1750514  [avrora.c-print] 11      emit | push/pop optimized
   0       1755028  [avrora.c-print] 11      emit | push/pop optimized
   0       1927737  [avrora.c-print] 11       sys | free 95a
   0       1932624  [avrora.c-print] 11       sys | malloc 256 95a
   0       1947540  [avrora.c-print] 11      emit | [GLOBAL.GET 0]
   0       1952637  [avrora.c-print] 11      emit | Load R22. from global[0]
   0       1955842  [avrora.c-print] 11      emit | push32
   0       1958840  [avrora.c-print] 11      emit | s: 1
   0       1963363  [avrora.c-print] 11      emit | [I32.CONST 16]
   0       1967560  [avrora.c-print] 11      emit | load 16 to R22.
   0       1970526  [avrora.c-print] 11      emit | push32
   0       1973524  [avrora.c-print] 11      emit | s: 2
   0       1976714  [avrora.c-print] 11      emit | [I32.SUB]
   0       1980494  [avrora.c-print] 11      emit | s: 1
   0       1984727  [avrora.c-print] 11      emit | [LOCAL.TEE 4]
   0       1988441  [avrora.c-print] 11      emit | pop32 to R22...
   0       1993793  [avrora.c-print] 11      emit | Store R22... to local[0]
   0       1996837  [avrora.c-print] 11      emit | push32
   0       2002069  [avrora.c-print] 11      emit | [GLOBAL.SET 0]
   0       2005551  [avrora.c-print] 11      emit | pop32 to R22.
   0       2010771  [avrora.c-print] 11      emit | Store R22. to global[0]
   0       2014077  [avrora.c-print] 11      emit | s: 0
   0       2018316  [avrora.c-print] 11      emit | [LOCAL.GET 0]
   0       2023328  [avrora.c-print] 11      emit | Ld R22. from param[36]
   0       2026375  [avrora.c-print] 11      emit | push32
   0       2029375  [avrora.c-print] 11      emit | s: 1
   0       2033608  [avrora.c-print] 11      emit | [LOCAL.GET 1]
   0       2038620  [avrora.c-print] 11      emit | Ld R22. from param[32]
   0       2041667  [avrora.c-print] 11      emit | push32
   0       2044667  [avrora.c-print] 11      emit | s: 2
   0       2047857  [avrora.c-print] 11      emit | [I32.SUB]
   0       2051637  [avrora.c-print] 11      emit | s: 1
   0       2056161  [avrora.c-print] 11      emit | [I32.CONST 16]
   0       2060358  [avrora.c-print] 11      emit | load 16 to R22.
   0       2066510  [avrora.c-print] 11      emit | push/pop optimized
   0       2071468  [avrora.c-print] 11      emit | push/pop optimized
   0       2076512  [avrora.c-print] 11      emit | push32
   0       2079510  [avrora.c-print] 11      emit | s: 2
   0       2085020  [avrora.c-print] 11      emit | [I32.Shl | I32ShrS | I32ShrU]
   0       2090746  [avrora.c-print] 11      emit | [I32.CONST 16]
   0       2094943  [avrora.c-print] 11      emit | load 16 to R22.
   0       2097909  [avrora.c-print] 11      emit | push32
   0       2100907  [avrora.c-print] 11      emit | s: 2
   0       2106417  [avrora.c-print] 11      emit | [I32.Shl | I32ShrS | I32ShrU]
   0       2111778  [avrora.c-print] 11      emit | [LOCAL.GET 4]
   0       2116543  [avrora.c-print] 11      emit | Ld R22. from local[0]
   0       2119587  [avrora.c-print] 11      emit | push32
   0       2122587  [avrora.c-print] 11      emit | s: 2
   0       2127111  [avrora.c-print] 11      emit | [I32.CONST 12]
   0       2131308  [avrora.c-print] 11      emit | load 12 to R22.
   0       2134274  [avrora.c-print] 11      emit | push32
   0       2137272  [avrora.c-print] 11      emit | s: 3
   0       2140462  [avrora.c-print] 11      emit | [I32.ADD]
   0       2143944  [avrora.c-print] 11      emit | pop32 to R22.
   0       2147665  [avrora.c-print] 11      emit | pop32 to R18.
   0       2152662  [avrora.c-print] 11      emit | add32 R22. = R22. + R18.
   0       2155636  [avrora.c-print] 11      emit | push32
   0       2158634  [avrora.c-print] 11      emit | s: 2
   0       2162867  [avrora.c-print] 11      emit | [LOCAL.GET 4]
   0       2167632  [avrora.c-print] 11      emit | Ld R22. from local[0]
   0       2170676  [avrora.c-print] 11      emit | push32
   0       2173676  [avrora.c-print] 11      emit | s: 3
   0       2178200  [avrora.c-print] 11      emit | [I32.CONST 11]
   0       2182397  [avrora.c-print] 11      emit | load 11 to R22.
   0       2188961  [avrora.c-print] 11      emit | push/pop optimized
   0       2280221  [avrora.c-print] 11      emit | push32
   0       2283219  [avrora.c-print] 11      emit | s: 4
   0       2286409  [avrora.c-print] 11      emit | [I32.ADD]
   0       2289891  [avrora.c-print] 11      emit | pop32 to R22.
   0       2293612  [avrora.c-print] 11      emit | pop32 to R18.
   0       2298609  [avrora.c-print] 11      emit | add32 R22. = R22. + R18.
   0       2301583  [avrora.c-print] 11      emit | push32
   0       2304581  [avrora.c-print] 11      emit | s: 3
   0       2308878  [avrora.c-print] 11      emit | [CALL 7]
   0       2312470  [avrora.c-print] 11      emit | call func f4
   0       2315278  [avrora.c-print] 11      emit | drop32
   0       2318226  [avrora.c-print] 11      emit | drop32
   0       2321174  [avrora.c-print] 11      emit | drop32
   0       2324214  [avrora.c-print] 11      emit | s: 0
   0       2328505  [avrora.c-print] 11      emit | [I32.CONST 8]
   0       2332462  [avrora.c-print] 11      emit | load 8 to R22.
   0       2335428  [avrora.c-print] 11      emit | push32
   0       2338426  [avrora.c-print] 11      emit | s: 1
   0       2342659  [avrora.c-print] 11      emit | [LOCAL.GET 3]
   0       2347671  [avrora.c-print] 11      emit | Ld R22. from param[24]
   0       2350718  [avrora.c-print] 11      emit | push32
   0       2353718  [avrora.c-print] 11      emit | s: 2
   0       2358089  [avrora.c-print] 11      emit | [I32.Load 0]
   0       2362397  [avrora.c-print] 11      emit | pop32 offset to R22.
   0       2366459  [avrora.c-print] 11      emit | [I32.SUB]
   0       2370239  [avrora.c-print] 11      emit | s: 1
   0       2374472  [avrora.c-print] 11      emit | [LOCAL.SET 1]
   0       2378186  [avrora.c-print] 11      emit | pop32 to R22...
   0       2383785  [avrora.c-print] 11      emit | Store R22... to param[32]
   0       2386921  [avrora.c-print] 11      emit | s: 0
   0       2390809  [avrora.c-print] 11      emit | [BLOCK nil]
   0       2395099  [avrora.c-print] 11      emit | [LOCAL.GET 4]
   0       2399864  [avrora.c-print] 11      emit | Ld R22. from local[0]
   0       2402908  [avrora.c-print] 11      emit | push32
   0       2405908  [avrora.c-print] 11      emit | s: 1
   0       2410519  [avrora.c-print] 11      emit | [I32.Load 11]
   0       2414827  [avrora.c-print] 11      emit | pop32 offset to R22.
   0       2420696  [avrora.c-print] 11      emit | push/pop optimized
   0       2426516  [avrora.c-print] 11      emit | push/pop optimized
   0       2431424  [avrora.c-print] 11      emit | push/pop optimized
   0       2523298  [avrora.c-print] 11      emit | [LOCAL.TEE 0]
   0       2527012  [avrora.c-print] 11      emit | pop32 to R22...
   0       2532611  [avrora.c-print] 11      emit | Store R22... to param[36]
   0       2535658  [avrora.c-print] 11      emit | push32
   0       2540959  [avrora.c-print] 11      emit | [BR_IF 0]
   0       2543957  [avrora.c-print] 11      emit | s: 0
   0       2547038  [avrora.c-print] 11      emit | br 4
   0       2551497  [avrora.c-print] 11      emit | [LOCAL.GET 4]
   0       2556262  [avrora.c-print] 11      emit | Ld R22. from local[0]
   0       2559306  [avrora.c-print] 11      emit | push32
   0       2562306  [avrora.c-print] 11      emit | s: 1
   0       2566917  [avrora.c-print] 11      emit | [I32.Load 12]
   0       2571225  [avrora.c-print] 11      emit | pop32 offset to R22.
   0       2576366  [avrora.c-print] 11      emit | [LOCAL.SET 5]
   0       2580080  [avrora.c-print] 11      emit | pop32 to R22...
   0       2585432  [avrora.c-print] 11      emit | Store R22... to local[4]
   0       2588565  [avrora.c-print] 11      emit | s: 0
   0       2592453  [avrora.c-print] 11      emit | [BLOCK nil]
   0       2596276  [avrora.c-print] 11      emit | [LOOP nil]
   0       2600219  [avrora.c-print] 11      emit | [BLOCK nil]
   0       2604509  [avrora.c-print] 11      emit | [LOCAL.GET 0]
   0       2609521  [avrora.c-print] 11      emit | Ld R22. from param[36]
   0       2612568  [avrora.c-print] 11      emit | push32
   0       2615568  [avrora.c-print] 11      emit | s: 1
